,id,tweet,wildan,denise,angga,majority
1407,52469,"Gila gue dari Cibinong muter2 Jakarta tanya sana sini ke temen buat dapet Vaksin, eh ada orang yg udah dapet vaksin tapi nyebar ketakutan biar orang2 yg udah dateng ga ambil vaksin. Gila. Nyawa orang kok coba-coba.",0,0,0,0
1408,52559,"Wingi semangat meh vaksin, mandang diandani efek samping e werno werno kok mbleretâ˜¹ï¸ðŸ˜Œ",1,1,1,1
1409,52662,mengsedih karena tergolong orang yang gak bisa di vaksin â˜¹ï¸,0,0,0,0
1410,52450,"Ngin vaksin dr lama, giliran ada deket rumah eh lagi meriang",0,0,0,0
1411,52709,"Setiap ngeliat video seperti pasti deh mewek, semoga yg ditinggal tabah &amp",0,0,0,0
1412,52421,Habis vaksin efeknya jadi laperan ya bund.....,0,-1,0,0
1413,52564,Aku wes vaksin cok wkwkkwwk,1,1,1,1
1414,52490,"Ikut vaksin kda yo, bingung nh?  https://t.co/OnzHO662Ko",0,0,0,0
1415,52467,padahal di kantor gua itu paling pertama ngadain vaksin dan gua dikasih akses lgsg tapi gua masih takut karena mikir CD4 gua turun apa gak dan takut ada efek yg lainnya juga karena blom UD,0,-1,0,0
1416,53238,"Mari sukseskan vaksinasi nasional, jangan takut menerima vaksinasi karena vaksin yang digunakan dalam vaksinasi nasional aman dan halal! #BersatuLawanCovid19  https://t.co/nAYKTcAQGX",1,1,1,1
1417,52993,Grup keluarga rame bgt ngomongin vaksin covid. Rame ngeluh juga kapan covid berakhir. Disuruh vaksin gamau. Gue komen gini pada diem dah ga ada yg nyaut lagi wkwkwk herman. Kalo pada ga percaya dokter mau percaya siapa lagi? Dukun aja pada di vaksin. Kzl bet gua  https://t.co/iK2gj3oyo4,-1,-1,-1,-1
1418,53092,"Vaksin siang, malemnya demam. Ada yang ngalamin juga?",0,0,0,0
1419,53089,@cokya09 Minumin paracetamol yg biasanya dikasih saat vaksin,0,0,0,0
1420,52935,"Ayo segera melakukan vaksinasi.  * Lokasi : PUSKESMAS - Kupang Kota, Jln. Patimura No.14, Teluk Betung  *Mulai jam 08.00 Wib s.d selesai.  GRATIS (Tidak dipungut biaya) : * Cukup dengan membawa fotokopi KTP, Mamakai Masker, dan jangan lupa untuk sarapan.",1,1,1,1
1421,53094,apa yg dipikirin si sampe kena pra hipertensi :)) jadi menunda vaksin buehehehe  https://t.co/fmYcvzKGfz,0,0,0,0
1422,53225,"Nikah bukan asal nikah , sebelum nikah juga ada vaksin utk calon pengantin âœ…  https://t.co/sar1QfbktO",0,0,0,0
1423,53170,"Di Jogja, RS / Klinik mana aja ya yang terima vaksinasi buat KTP non Jogja + non lansia? Dan syaratnya apa saja kah? Maturnuwuun.",0,0,0,0
1424,53198,jangan turunkan kewaspadaan karena pandemi ini belum berakhir ayo ikut vaksin dan tetap patuhi protokol kesehatan  https://t.co/CCtZqqx5Rt,1,1,1,1
1425,53264,Vaksinasi untuk kita semua.  Patuhi Protokol Kesehatan  https://t.co/AwvP6tGQgL,1,1,1,1
1426,53188,Mari vaksin Astrazeneca keinginan untuk ngopi semakin naik tajam ðŸ˜­,1,1,1,1
1427,53257,"Prepare Vaksinasi Covid-19, mager banget aslinya ðŸ˜",1,1,1,1
1428,52917,Efek vaksin yang pertama adalah laper,0,0,0,0
1429,52974,Besok rencana ikut vaksin. Bismillah,1,1,1,1
1430,52892,"Akhirnya satu2 orang di rumah gw yg tadinya ga mao vaksin mau ga mau harus vaksin, karena kenapa? Karena keharusan dari kantornya ðŸ˜‚, kalo mereka nolak vaksin di suruh bikin surat pengunduran diri.   Doh pen cium bos nya kudo dah, laft banget bikin SKnya.",1,1,1,1
1431,53042,5 jam setelah vaksin = masih bisa jajan ke tamsol,0,0,0,0
1432,53363,Warga non-DKI yg mau vaksin bisa lgsg nih di Tanah Abang. Cuma tunjukin KTP aja,1,1,1,1
1433,53369,Besok jadwal vaksin tahap pertama. Deg-degannya dari sekarang. ðŸ˜‚,1,1,1,1
1434,53564,"Kalo aku punya uang,aku mau vaksin berbayar drpd kaya gini. Berjam jam berdiri...sengklek  https://t.co/3nhftjOBdl",1,1,1,1
1435,53429,"Ceritanya hari ini mau divaksin, terus udah pendaftaran eh kepotong dzuhur pulang dulu aja ehhh ketidurannn pas balik lagi ksana â€œudah ditutup tehâ€ kitu cenah. Emang dari pagi dah ragu buat vaksin hehe",0,0,0,0
1436,53337,"Review KIPI vaksin dosis kedua AstraZeneca di aku ðŸ˜‚  Vaksin jam 8.45 pagi Sampai saat ini jam 11 malem belum ada tanda tanda pusing, nggregesi, gejala demam atau malaise  Cuman makan parasetamol 1x jam setengah 1 siang tadi buat jaga jaga",0,0,0,0
1437,53478,Rasanya habis di vaksin itu? Biasa aja,0,0,0,0
1438,53643,Vaksinasi sangat penting untuk menjaga imun tubuh Bersatu Lawan Covid19  https://t.co/zAFnKhNdha,1,1,1,1
1439,53575,Pacuan kuda pacuan vaksinðŸ’ªðŸ˜,0,0,0,0
1440,53465,Rasa rasanya memang pemerintah kurang edukasi masyarakat tentang vaksin ....,0,0,0,0
1441,53417,"setelah beberapa bulan Virus ini tersebar akhirnya Cina mengeluarkan penangkalnya, dijualin semua tu Vaksin keseluruh dunia, mikir deh dia yang ngebuat Virusnya dia juga yang ngadain Vaksinya, makanya Cina jadi salah satu negara terkaya di Dunia coba deh dipikirin lagi...",-1,-1,-1,-1
1442,53393,"Halo kaka semua yg ada di jakarta, mau vaksin tapi dipersulit KTP atau antrian yg panjang di puskesmas, aku mau share cara mudahnya karena td pagi aku baru anter calon suamiku vaksin td pagi dan doi masih KTP Sumut ðŸ‘",1,1,1,1
1443,53311,Ayo ikut Vaksinasi. Patuhi Protokol Kesehatan  https://t.co/KDTpsojrZd,1,1,1,1
1444,53373,Bule juga jadi ahli vaksin gara2 pandemi. Wes mending vaksin. Gak usah banyak omong.,1,1,1,1
1445,53509,"Harus selalu diingat, hati yg gembira adalah vaksin paling mujarabðŸ¤",1,1,1,1
1446,53657,"Ganjar Pranowo Meminta Masyarakat Mewaspadai Covid Varian Delta, Berikut Langkah-Langkah Vaksin  Bersatu Lawan Covid19  https://t.co/2BCH7nRPzL",1,1,1,1
1447,53319,Dukung program vaksinasi nasional Patuhi Protokol Kesehatan  https://t.co/057NxhGRJK,1,1,1,1
1448,53348,Pegel bgt tangan kiri abis vaksin.. akhirnya ku kasih koyokcabeðŸ˜´,0,0,0,0
1449,53980,"Pagii ..mencari pencaharian hrs jalan, hati2 dan berwaspada jgn terlupakan...di tengah kopit intaian.  Ingat 6 M!! Memakai masker Menjaga jarak Mencuci tangan Menjauhi kerumunan Membatasi mobilitas Mendapatkan vaksinasi Siappp???  Dirgahayu Kota Jakarta ke-494 ""Jakarta Bangkit""  https://t.co/eOGcda6BPh",1,1,1,1
1450,53923,gue mah bukan masalah mau gamau divaksin cuma gue tuh mau divaksin tapi w takut sama jarum suntikan anjerðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­ semoga Kamis w vaksin kaga nangis yðŸ˜­ðŸ˜­ðŸ˜­ðŸ˜­,0,0,0,0
1451,53874,Ga lama seorang teman jg info kalo dia harus vaksin (tuntunan office). She was scared. Ya efek nya emang ada yg tepar parah ada yg tambeng2 aja sih. Trrgantung badan kali yap  https://t.co/QN1hZCRFAY,1,1,1,1
1452,53845,"Nah ini edukasi pasca vaksinnya.  Gak usah kesel kalo baca: Jika mengantuk, istirahat. Jika lapar, makan.  Ditekankan, jangan dilawan. Kalo emang ngantuk, tidurin aja. Kalo laper, segera makan. Banyak minum.  Nah udah H+1 vaksinasi, apa yang saya rasain?  https://t.co/bBMEibvQeg",0,0,0,0
1453,53834,Ini yang mau vaksin lagi. Diadakan juga di tgl 25 juni 2021 lokasi cek pict thanks  https://t.co/KMO0EwVslX,1,1,1,1
1454,54003,Cegah Mutasi Virus Covid-19 Lewat Prokes 5M Hingga Vaksinasi Yuk Disiplin Prokes  https://t.co/PglV5fUjfX,1,1,1,1
1455,53902,"Pemerintah sih nargetin vaksin massal ini diterima oleh 181,5 juta orang sampai akhir tahun 2021.   Tapi, berapa ya kira-kira pencapaian vaksin massal saat ini? Simak deh videonya.  https://t.co/v0zCfrgEGH",0,0,0,0
1456,53906,"Vaksin massal ini nggak berlaku untuk golongan tertentu, asal usia 18 tahun ke atas diperbolehkan untuk vaksin.  https://t.co/86cNb6q8Qr",1,1,1,1
1457,53753,Emang paling efektif abis vaksinasi itu tidur ðŸ˜Œ,0,0,0,0
1458,53771,"Disaat beberapa tetangga di Sidoarjo menolak divaksin, emboh alasannya apa. Berbanding dengan saya dan teman teman yang rela ngantri, rela berjuang buat mendapatkan vaksinasi. Walau saat ini harus bersabar karena stok vaksin AZ terbatas..@e100ss",1,1,1,1
1459,53789,"Sempet mikir ""ah gue udah vaksin, imun gue pasti kuat lah"" ternyata enggak! Temen-temen gue yg dinyatakan positif itu sudah vaksin semuanya, bahkan kita vaksin dari gelombang pertama setelah bpk Jokowi, jadi itu ga menjamin kalo kalian melanggar prokes:(",0,0,0,0
1460,53925,"Aku barusan lewat tenda tempat vaksin, hari ini tidak ada vaksin nampaknya, nah di antara tenda itu ada banyak tumpukan kotak makanan, trus aku liat ada ibu ibu lagi ngais ngais, dan makan disana dari sisa tumpukan. ðŸ¥º",0,0,0,0
1461,53796,"Oooh jadi memang lagi dingin ya, kirain karena emg gejala pasca vaksin.. I mean, iyaa, tapi beneran kmrn rasanya kayak di kutub, dingin bgt wkwkwk",0,0,0,0
1462,53734,"sementara di sini, masih santuy banget.. orang orang pada cuek aja tuh ajakan vaksin.. so far, nakes polisi dan guru udh dpt jatah vaksin.. semoga aman yah..",-1,-1,-1,-1
1463,54213,"dan petugas jangan nyolot dong, yang pintar kalau memberitahu. jangan asal bela lembaganya, tapi trima juga kalo dikritik.  petugas lapangan kalo brief didengerin ya lain kali. yang ngasih brief juga tolong yang komprehensif.  pengalaman vaksin di puskesmas jagakarsa ðŸ‘ŽðŸ‘Ž",0,0,0,0
1464,54240,Sesuk nek kerjaan wes rodok selo tak selakke golek vaksin.,0,0,0,0
1465,54179,"Jujur,ragu2 mau vaksin tadi pagi, karena takut efek samping dari vaksin AZ yg beritanya sangat menakutkan. Dokter yg mendampingi cuma bilang,akan jauh lbh sakit kalau kena covid ketimbang sakit efek samping.. Akhirnya vaksin aja dehðŸ˜ðŸ˜ðŸ˜",1,1,1,1
1466,54071,"Aneh bgt, Vaksin udah sampe golongan ke 4 tapi kasus covid malah tambah naik ? Hmm....  #Kangen hidup bebas masker :)",0,0,0,0
1467,54161,"Oalah dapetnya sinovac, kayaknya emang gak semua dapet vaksin yang sama. Ikthiar dengan vaksin udah, lanjutken prokes dan diketatin. Bismillah...",1,1,1,1
1468,54124,lariiiiii..... ada PP Mikey âŽ bokap nyokap maksa vaksin âœ…,1,1,1,1
1469,54178,Menurut gue ya untuk mengimbangi cerita ngetwist â€œudah vaksin tp tetep kena covidâ€ harusnya dilawan dgn banyak sebarin data brp jumlah pasien yg gejalanya menjadi ringan n bisa ditangani dgn baik tanpa harus masuk ICU atau ruang perawatan krn manfaat vaksin,1,1,1,1
1470,54102,Gas besok vaksin ga pake ribet  @pemkab_brebes @polisi_brebes @dinkesbrebeskab @Jateng_Twit @PromkesJateng @anakdesaid  https://t.co/4hi5FmNwdm,1,1,1,1
1471,54225,"Urusan vaksin, saya bersyukur punya orang tua yang gak close minded dan nurut sama anak kalo dikasih tau. Alhamdulillah mereka berdua sudah dapat vaksin yang kedua. Ditinggal merantaupun jadi gak was - was.",1,1,1,1
1472,54077,"perjalanan vaksin, modal matep lahâœŠ  https://t.co/vv5BOiwfqU",0,0,0,0
1473,54037,Semoga yg anti vaksin pada vaksin deh lewat kejadian ini. Apa jangan2 mereka malah bilang. Ah yg vaksin aja kena covid juga ngapain vaksin kl ujung2nya covid. Emang siaul banget dah antivaxx.,-1,-1,-1,-1
1474,54067,"Apalagi sampe nyalahin kenapa belum dapet vaksin juga dari pemerintah atau perusahaan.   Ya elu usaha goblok, kalau mau usaha juga banyak akses buat dapet vaksin gratis.",0,0,0,0
1475,54296,Maria juga mengajak untuk ikut mendukung program vaksinasi dengan mengikuti vaksinasi yang ada.. NKRI Selalu Dihati,1,1,1,1
1476,54440,"Sebuah ide: vaksin gak dibatasin KTP daerah tertentu, NIK masuk ke database, baru daerah tempat vaksin minta 'reimburse' (kalo perlu buat itung anggaran) atau sync data sama daerah asal KTP.  Vaksin tercapai, pencatatan per populasi daerah asal KTP juga tercapai.  4.0 cenah (?)",1,1,1,1
1477,54424,1st vaksin done â˜‘ Alhamdulillah  https://t.co/lyMp0RdLXS,1,1,1,1
1478,54397,Kecepatan vaksinasi bisa ditingkatkan jikalau tidak ada syarat domisili Dan batasan umur. Percayalah tidak ada org yg mau divaksin melebihi ketentuan,1,1,1,1
1479,54349,"perbedaan kita dan negara hungaria kita = setelah di vaksin bukan berarti kita terbebas dari virus hungaria = dikasih kartu imunitas, memperbolehkan hidup layaknya sebelum covid lalu si pemuja covid berkata disana warganya patuh, wkwk alibimu yang berkelanjutan",-1,-1,-1,-1
1480,54313,"Begitu juga yang sudah pakai seatbelt (divaksin), gak usah jumawa. Kemungkinan kamu mengalami kecelakaan sampai mati juga masih besar. Wong vaksin di Indonesia belum nyampai 5 persennya dari seluruh penduduk. Belum lagi kalau tonggomu kek keat males maskeran kabeh ðŸ˜‚ðŸ˜‚ðŸ˜‚",0,0,0,0
1481,54334,"@PLindungi sesudah vaksin katanya dapat sms sertifikat, sampai sekarang belum saya terima, dan sudah saya cek di aplikasi pedulilindungi dari android saya nik dan no hp tdk terdaftar, mhn pencerahannya",0,0,0,0
1482,54384,Vaksin untuk umum di Balikpapan belum ada hilalnya. Tapi berhubung di Jawa sana lagi pada â€œribut-ributâ€tentang surat domisili kayaknya ku harus secepatnya minta ke pak RT juga ðŸ˜®â€ðŸ’¨,1,1,1,1
1483,54531,"Jadi saya ini pegawai pemerintah. Seharusnya sebelum bulan puasa sudah dapat jadwal vaksin. Pas hari H, ternyata yg diprioritaskan para tenaga pengajar krn jumat vaksin terbatas.",0,0,0,0
1484,54688,Ayo sukseskan vaksinasi ðŸ˜·  https://t.co/UAirUASvjz,1,1,1,1
1485,54553,"So gw kmrn abis vaksin astra krn dpt jatah dr kantor. Abis vaksin tunggu observasi 15-30menit ngga reaksi...everything is fine,dan dikasih paracetamol utk jaga2 reaksinya demam.Jelang malem,abis jalan kesana kemari sampe jemput ke bandara,mulai berasa greges kayak mau meriang gtu",0,0,0,0
1486,54582,Ayo vaksinasi  https://t.co/6iLJKDk5f2,1,1,1,1
1487,54608,"Akang 1 ini sibuk ngingetin yg lain soal Covid, tapi beliaunya muter kemana ajaaaaaahhhh... kang? Emang kantor ga ngebatasin dines akang? Kan da pernah kena n ga isa vaksin. Minta ktr buat kurangi pergi2 nya napah... kan boleh khawatir ke bandar GA...",0,0,0,0
1488,54579,Mutualku dah ada yg vaksin? gmna rasanyaa dan afternyaaa fren? Aku mau vaksin deg degan ðŸ˜­,0,0,0,0
1489,54613,"Abis di vaksin, pulang ujan-ujanan, jadilah skrg demamðŸ‘ðŸ»ðŸ™‚",0,0,0,0
1490,54685,"H+1 setelah vaksin AZ: badan anget, meriang, pusying, pegel di area suntik. Mungkin ini yg dirasain bayi setelah vaksin DPT kali ya, makanya rewel luar biasa ðŸ¥´",0,0,0,0
1491,54815,Wajar gak habis vaksin aku pengen makan aja,0,0,0,0
1492,54724,"Mesti x prioritaskan vaksin nusantara gotongroyong, bilang jokowi kita cinta produk indonesia",1,1,1,1
1493,54904,Kunjungan kerja Kapolri &amp,0,0,0,0
1494,54864,Kapan yak indonesia begini lagi anteng di tawarin vaksin bukan jenius.,1,1,1,1
1495,54842,Vaksin ke 2 meresahkan sekali ke badan,1,-1,1,1
1496,54771,"Ngalamin ini di vaksin pertama, gak separah sampe demam, cuma tubuh berasa gak enak blasðŸ˜­.",0,0,0,0
1497,54748,"Jangan panik, tetap waspada, patuhi prokes dan segera vaksinasi. ðŸ™",1,1,1,1
1498,54738,"Adek gua dapet kesempatan vaksin AZ, dia agak ngeri, terus gua bilang ""udah ga usah takut, ikhtiar biar sehat"" ga salah kan?",1,1,1,1
1499,54816,Knp gue abis vaksin jd ngantuk &amp,0,-1,0,0
1500,54862,"Rang orang pada vaksin, gua malah pcr ðŸ˜ª",0,0,0,0
1501,55019,"Jelas konsisten itu susah. Untuk apapun. Termasuk konsisten goblog, kayak kaum anti-vaksin~",0,0,0,0
1502,55081,Vaksin itu idealnya satu paket misal AsN / pelayanan msyrkt dan keluarganya...mungkin sdng diupayakan secara bertahap.,1,1,1,1
1503,55006,Vaksin ke dua kok marai greges ya? Mana psikotest lagi bsk,0,-1,0,0
1504,55222,Silahkan buat teman-teman yang belum vaksinasi â˜ºï¸,1,1,1,1
1505,55175,h+1 vaksin aku hanya merasakan pegal di bagian suntikkanðŸ™‚,0,0,0,0
1506,55041,Ini cuma gua doangan apa emang yg lain ada yg rasain sih??? Laperan sm ngantukan abis vaksin. Hahhahaa,0,0,0,0
1507,55029,"Vaksin 2x tidak menjamin anda lolos dr Covid, hari ini test swab saya dinyatakan positif.",0,0,0,0
1508,55213,Mereka akan membuat suatu virus.Lalu menawarkan vaksin sebagai solusi nya. #Covid #virus #Indonesia,-1,-1,-1,-1
1509,55108,Kalo udah vaksin dua kali apa darah gue jadi kovalesen?,0,0,0,0
1510,55033,"Lawless x Netflix. Apa2an inii ðŸ¤£ ngambil kesempatan mentang2 abis vaksin, jadi gak merasa bersalah makan ginian malam2 ðŸ™ˆ . . Btw, aku akhirnya memberanikan diri divaksin AZ. Sejauh ini masih aman gak ada keluhan sama skali  https://t.co/PcjlKJOVnw",1,1,1,1
1511,55142,Lagi antri vaksin di MOI abang2 depan w terlihat memantau Lelang Lawas wkwkwk,1,1,1,1
1512,55127,habis vaksin terbitlah nguap2,0,0,0,0
1513,55404,"Mari kita lihat effect vaksin kedepan, apakah w akan tumbang atau tdk",0,0,0,0
1514,55394,Kebijakan harusnya diatur dr yg paling dasar.  Vaksinasi di massifkan jumlah test dan tracing dinaikkan angka kematian dan postitif rate di turunkan penyebaran di stabilkan  Baru ngomong sekolah PTM  Ini blom apa2 udah mau PTM. kalo ada kejadian kayak gini yang susah siapa?,0,0,0,0
1515,55279,"13 jam setelah vaksin, biasa aja, ga demam, ga pusing. Bekas suntikannya juga ga sekaku dan sesakit yang pertama. Apakah karena ku telah terbiasa disakiti?",0,0,0,0
1516,55402,Aku ga vaksin gpp kan gaes?,-1,-1,-1,-1
1517,55461,"Temen kantor sdh vaksinasi masih bs kena Covid sekeluarga.   Meskipun gejalanya menjadi lebih ringan di banding orang belum vaksinasi.   Well, make up your Mind lah... Sebelum ditapuki Tuhan atau ditapuki orang lain",1,1,1,1
1518,55283,"Terlalu byk berita duka hari ini. Ada yg positif COVID19, ada yg wafat di usia yg lebih muda dr saya. Semuanya tdk hy sekadar kenal,tp ad di lingkar dlm kehidupan saya. Smg kita semua selalu dlm lindunganNYA. Mari kita saling mendoakan, dan tetap terapkan prokes walau sdh vaksin",0,0,0,0
1519,55282,"Vaksin saat bertambah usia, itung2 membuat momen dan cerita buat kelak nanti",1,1,1,1
1520,55311,"Makin meletoylah saya.  Lalu saya curhat dengan temen kantor dan dia membantu mencari info vaksin di Jakarta bagi warga KTP non DKI. Selasa sore saya sempat menghubungi beberapa RSUD Pemerintah yang satu wilayah dengan kantor saya, di Jakarta Pusat. Tapi hasilnya nihil.",0,0,0,0
1521,55256,"H+1 vaksin udah ke pasar, H+2 vaksin udah ke coffee shop. Sekarang jadi panas dalam kan. Jalan terooosâ€¦. Dasar Putra.",0,-1,0,0
1522,55417,Vaksin masih akhir bulan tapi deg degan dari sekarang ðŸ¤¡,1,1,1,1
1523,55294,Kirain vaksin covud itu sesakit pas vaksin jaman SD dulu~,1,1,1,1
1524,55648,"Yak kasus pertama di circle gue di anak usia SD. Temen sekelas si bungsu, kelas 4  Bbrp bln lalu temen anak tengah yg SMA jg positif. Yg itu kedua ortunya udah vaksin  Gak fearmongering, ngingetin aja semua hati2 bener2 prokes plis gak cuma omongan",0,0,0,0
1525,55565,"10 menit dari vaksin, aku masih nunggu hasil observasi. Tanganku mulai pegel dari lengan atas sampe telapak tangan. Tp cuma bertahan 30 menit. Abis itu mendingan. Trs abis itu laper. Mungkin efek krn udh jam maksi juga WKWKWKWK",0,0,0,0
1526,55696,"Pagi tadi, kami FPSH HAM Kota Bekasi melakukan pendampingan Presiden Republik Indonesia. Disana, beliau melakukan kunjungan kerja yaitu melakukan menyaksikan vaksinasi massal yang digelar di GOR Patriot Kota Bekasi.  https://t.co/i7q4h9N7UB",1,1,1,1
1527,55532,Tadi pagi ramai vaksinasi warga Cipete Selatan Cilandak di Aula Masjid Nurul Huda Komp  Departemen Luar Negeri  https://t.co/tjsr4OoiUd,1,1,1,1
1528,55569,Baru vaksin terus kena?! Iyalah wong abis dose ke-2 aja baru 2 minggu kemudian efektifnya. Teuteup 5 M ya gaes.  https://t.co/7GR1Ad1e0h,1,1,1,1
1529,55519,Ok ibuproven sama paracetamol disiapin setelah vaksin. Noted,0,0,0,0
1530,55514,IMO ini analogi yang pas buat jelasin vaksin ke Bani Azarel masa kini. Wes lah ngeyele podo!,0,0,0,0
1531,55535,Ndang vaksin rek  https://t.co/KS27nMNMmA,1,1,1,1
1532,55591,Vaksin bersama istri pertama âœ”ï¸  #vaksÃ¬ncovid19 @ Yayasan Ponpes Minhaajurrosyidiin  https://t.co/LfYyoLgKqE,1,1,1,1
1533,55797,kantor mau di vaksin smua,1,1,1,1
1534,55809,kita dukung bersama program vaksinasi dan selalu jaga protokol kesehatan jaga diri jaga nusantara  https://t.co/upgH3iO8DP,1,1,1,1
1535,55733,"Kelar vaksin, terus mulai kerasa efek sampingnya. Cek suhu. Kaget. Tapi penasaran pgn ngecek lagi. Kaget lagi. Yauda, taroh aja lanjut tidur ðŸ˜‚ sekian",0,0,0,0
1536,55853,"Alhamdulillah, I got my first vaccination. KIPI-nya demam, kepala terasa berat, nyeri otot sampe ga bisa tidur. Alhamdulillah membaik stlh minum paracetamol. Btw, katanya klo dpt vaksin #AstraZeneca bisa dpt ijin buat ke eropa, smoga saja Allah mengijinkan sya ke sana  https://t.co/v9zQc13KyW",1,1,1,1
